HIRE_SEQ,EMP_CO_NO,CO_CLCD,CO_CLCD_NM,CO_NM,BUSINO,REG_LOG_IMG_NM,MAP_COOR_Y,MAP_COOR_X,HOMEPG,CO_INTRO_SUMMARY_CONT,CO_INTRO_CONT,MAIN_BUSI_CONT,REG_DATE,REG_USR,UPD_DATE,UPD_USR,USE_YN
9330,E000018545,40,중견기업,에이치엘지노믹스,1358141887,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCof7FH9fG1vV0YL5Guj4sggHItM%2F4uMmZgO4P6LK9%2Bq78p6OsZ%2BPqEwQxsKu0Gl%2FYMiiXfhOkevGiKs7%2B0XDmXQ%3D,37.1340705138559,127.310625038716,http://www.hlgenomics.com/index.html,의약품 연구 회사,"원료의약품의 품질이 최종 의약품의 안전성과 유효성을 좌우한다는 책임감을 바탕으로, 당사는 설비 운영부터 공정 관리, 품질 시험에 이르기까지 전 공정에 걸쳐 철저한 품질 관리를 실천하고 있으며, 지속적인 기술 혁신을 통해 고객사에게 안전하고 신뢰할 수 있는 원료의약품을 제공하고자 최선의 노력을 다하고 있습니다.그동안 쌓아온 합성 분야에 대한 전문 기술력과 연구 경험을 기반으로, HL지노믹스는 변화하는 글로벌 환경과 다양한 도전 속에서도 고객의 요구를 깊이 이해하고, 변화에 앞서 대응하는 신뢰받는 동반자로서 고객과 함께 성장하고자 합니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9331,E000018544,60,강소기업,현대계전,4178110011,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCjqFR1BTNDfp6EQ8DTChETj4RHAMMzjcKa18iNpkBz%2FHm%2BlTp452ec2t3tEDes%2FUYJTnaoSKu8TMLTHyYIw1Rww%3D,34.8292999848438,127.684546634514,http://hyinstel.com/?act=main,"플랜트 전기, 계장공사 및 소방, 정보통신 분야 기업","㈜현대계전은 1989.01. 창립 이후, 열정과 패기, 투철한 책임감을 바탕으로 지난 30년간 플랜트 전기, 계장공사 및 소방, 정보통신 분야의 Leader로 발돋음하였으며,이제는 태양광 발전 등의 신재생에너지 분야로 사업을 확장, 명품 기업 문화 창조를 통한 산단 발전과 지역 사회에 기여하는 기업으로 거듭나고자 전사적인 노력을 기울이고 있습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:19,API_SYNC,Y
9332,E000018543,00,중소기업,에어프레미아,8648100738,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCuQVpGSUtMGRXxr7REOjK8KRcyTA4FHgHZxC8blar%2FnTi3jB%2Bs5b%2BOuplLhzUmkUfA67JJehh1P3cLP%2FWPgJOx0%3D,37.5584038640061,126.834893863585,https://company.airpremia.com,하이브리드 항공사,"하이브리드 항공사에어프레미아는 '모든 여행자의 쾌적한 항공 이동'이라는 철학을 바탕으로 2017년 7월 설립된 국내 최초 장거리 하이브리드(HSC)항공사입니다.고품질의 서비스와 합리적인 항공 운임을 동시에 갖춘 에어프레미아는, 꼭 필요한 서비스를 프리미엄으로 제공하며 여행 경험의 혁신을 만들어 갑니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9333,E000018524,30,공공기관,일산직업능력개발센터,1288202700,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCqjFFtpyYNbfRhv6DlLuRbPtVd%2FQX1ffm9WmrsCDcEqzJP76PHHwAUZKmWm2%2F3OjWDi5%2BqIzbUCXO%2FHrnj6erdI%3D,37.7038181136653,126.763310259865,https://campus.kead.or.kr/ilsan/main.do,장애인 직업능력개발 전문교육기관,"일산직업능력개발원은 장애인의 직업교육 훈련과 직업재활을 위해 1991년 개원한 한국내 최초의 장애인 전용 공공 직업능력개발훈련기관입니다.일산직업능력개발원은 장애인들의 꿈과 희망을 실현시킬 수 있는 인성과 기능을 겸비한 직업인 양성을 목표로 급변하는 노동시장 변화와 기업 현장의 요구에 부응하고, 장애인의 장애특성에 부합하는 다양한 직업훈련 직종과 직업재활 프로그램을 개설ㆍ운영하여 직업인으로서 경쟁력을 갖출 수 있도록 체계적인 직업능력개발훈련을 실시하고 있으며, 기업체에서 요구하는 기능인을 양성하기 위하여 기업과 직업능력개발원이 함께 교과과정을 설계ㆍ운영하는 산학연계훈련도 실시하고 있습니다.또한 장애와 성별 직업능력개발을 위하여 시각, 발달, 여성 장애인은 특성에 맞는 훈련시설과 장비를 갖춘 전용반을 운영하고 있으며, 직업훈련이 어려운 장애인에게는 직업훈련 준비반 운영과 훈련지원 프로그램을 적용하는 등 더 어려운 장애인의 직업능력개발에도 지속적인 노력을 기울이고 있습니다",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9334,E000018523,40,중견기업,케이더블유이코리아,1058176726,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCvddgDUOaAHQSniuvj7ETVijwePfAMsdeQcGp5fYEeF0Vbk0N4n%2FUZnnHxaHXMlSK7Y2Yu2bjxszcR79H7P8Wl8%3D,37.5677781400811,126.816149540261,https://www.kwe.com,Global Logistics Partner,"Japan's First Air Freight SpecialistThe roots of Kintetsu World Express, Inc. begin in May 1948 when Kintetsu Railway, then known as Kinki Nippon Railway, established a travel service department. Upper management launched the department into the foreign airline agency business, looking ahead to the future of air travel. The airline business was later stewarded by Kinki Nippon Tourist (KNT, a subsidiary of KNT-CT Holdings), established in 1955.Japan's high economic growth period had just begun, and air freight forwarding was rapidly growing with increasing international business opportunities. In January 1970, the newly formed Kintetsu Air Cargo International split off from KNT to become the first air freight specialist in Japan.This has remained an integral part of our identity from the time the company was established until today.Kintetsu's International StrategyOur expansion began when an American magazine publisher sought our expertise to relocate its printing operations from Japan to Hong Kong. In April 1969, KNT's air freight business department became the first among Japan's forwarders to establish a subsidiary in Hong Kong.In the following month, our second subsidiary was established in the United States. While other Japanese forwarders had set up base in New York, we chose to establish operations and prioritize our business expansion in the city of Chicago--a central hub for American manufacturing.These efforts started to bear fruit in the mid-1970s with the emergence of the US electronics industry, particularly in the area around San Francisco that would come to be known as Silicon Valley.KWE made strategic investments to cultivate business partnerships with US electronics companies and further strengthen its freight forwarding capabilities; these clients would later develop into global enterprises.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9335,E000018504,00,중소기업,에쓰핀테크놀로지,4898801781,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCoBvwhs1b2coA7G%2FKySwAWieYZlCJWdpv8rbQ3QnHR6N1O2kJRZ7ez3YqEOHWjzG1c7oq%2FKttm8agvh1TBSKbZw%3D,37.5154162177265,127.032094761283,https://www.spintech.co.kr/,No.1 SaaS Platform Company,S.Pin Technology는 “No.1 SaaS Platform Company”가 되기 위해 ‘No.1 Cloud Distributor’인 “SCK”와 클라우드에 특화된 ‘No.1 Cloud MSP In East Asia’인 “베스핀글로벌”의 전략적 제휴로 설립되었습니다.,,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9336,E000018503,40,중견기업,지씨씨엘,2538801348,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCpcbRtyTXFdMp%2BMjyCc3D2ERA0FNwEBV4z1QwweHdu69UANis6aSxz758ptbKMJRL4oZKPeGc1Yheutx6YVC8ng%3D,37.3177715512725,127.100426562265,https://gccl.co.kr/index.asp,검체 분석 서비스를 제공하는 기업,"GCCL은 글로벌 품질 기준의 임상시험 전용 실험실 서비스와 물류 시스템을 갖추고, 고객 요구에 맞춘 임상시험 전주기 내 검체 분석 서비스 제공을 통해 아시아 권역 200여개의 파트너사들과 신뢰를 쌓아가고 있습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9337,E000018483,30,공공기관,대전광역시청,3058300024,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCsw0OZCY91xDVJ7EdIuO49RC%2BPXRIXmGwaBFuMHIkQH3c%2Bw14BQFGNyv6NzYxpqinKSMiRZJxw7CcjTbXMe2tZE%3D,36.3503849976553,127.384633005948,https://www.daejeon.go.kr/index.do,일류 경제도시 대전,"‘일류 경제도시 대전’을 이룩하기 위한 다섯 가지를 약속하겠습니다.첫째, 최소 20년을 바라보는 그랜드 플랜 수립.둘째, 경제도시로서의 튼실한 기반 조성.셋째, 도시철도 2호선 조기 준공과 3·4·5호선 동시 추진.넷째, 청년·신혼부부 임대주택의 대폭 확충.다섯째, 전국 최고의 문화·예술·체육 허브 조성입니다.모든 행정은 중장기적 계획하에 실행해 시민 혼란을 최소화하고 효율적인 발전 방향을 제시해야 합니다. 경제는 우리를 먹여 살릴 오늘과 내일을 잇는 근간이며, 교통은 마땅히 이뤄야 할 기본적 복지인 동시에 경제의 숨줄입니다.청년과 신혼부부는 우리의 미래이고, 문화·예술·체육은 생계의 지평을 훌쩍 넘어서는 복지입니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9338,E000018463,40,중견기업,에스제이지중앙연구소,3588602444,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCsQMdb51C8ZP91Vp%2FrzXvUTyPHI3b8Emq7ANQgeXcHXONQNmED009Ljv%2Fxsx7Qj8se8%2BStWGaGEPTtWaeOoY5Lw%3D,35.5700554069753,129.370400755657,http://sjrnd.com/,자동차 부품 연구 개발 기업,"과거부터 미래까지, SGJ그룹이 추구하는? Green Mobility를 위한 연구와 기술혁신에 최선을 다하겠습니다.SJG그룹은 자동차 배기시스템 부문 국내 1위, 세계 5위의 글로벌 기업으로 깨끗한 공기, 지속가능한 사회를 만드는데 기여하고 있습니다. 이러한 성장의 바탕에는, 1993년 핵심 독자기술 개발을 위한 연구소 설립 투자와 지속적 기술혁신을 위한 노력이 있었습니다.30여 년간 자동차 부품 전문 연구소로서의 전문성 강화를 위해 끊임없이 기술개발을 진행하고 있으며, 글로벌 아젠다인 기후변화, 배기가스 규제에 대한 전문 솔루션 제공자로 역할을 이어가고 있습니다.??미래의 글로벌 자동차 산업은 그 동안의 Green Mobility와는 다른 새로운 변화와 기술이 요구되고 있습니다. ?SJG 중앙연구소에서는 전기차와 다양한 전동화 부품 영역의 기술을 개발하고 있으며, 세계 최초로 수소연료전지 차량의 핵심 부품을 개발하고 양산하는 등 미래의 변화에 동행하고 있습니다.?????친환경 자동차 기술 개발의 역량을 더욱 강화하기 위해, SJG 중앙연구소는 2021년 독립 법인으로 새롭게 출발하였습니다.앞으로도 전문 기술연구소로서 창의적이고 열정적인 노력을 통해 최고의 기술 경쟁력을 확보하고, 미래 Green Mobility를 선도해 나갈 수 있도록 하겠습니다.??",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9339,E000018444,00,중소기업,네스트글로벌,5188600112,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCiJkk3AQ9gZVThp9EJhWu11j1tOwv7lxxGCCubf%2BzewnIqFGo0TLXtQr1I1re76DzHyQ8D9PGDNlXR415Pn9xY0%3D,37.4745343045035,127.044797570013,https://www.sergiotacchinishop.co.kr/shopinfo/company.html,스포츠 의류 브랜드,"1966년 이탈리안 테니스 챔피언이었던 세르지오타키니가 만든 브랜드입니다. 50년이 넘는 오랜 시간 동안 존 메켄로, 피트 샘프라스, 나브라틸로바 등 세계 챔피언들과 화이트 이외의 다른 컬러를 테니스 시장에서 컬러 의류를 처음 선보였습니다.또한 스포츠에서 영감을 받은 캐주얼 의류를 선보이며 80년대 유럽과 미국에서 스트릿 패션 문화를 만들었습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9340,E000018443,00,중소기업,한국조달연구원,1068212815,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCnDB0jnSO%2B2OXiwTVo%2BAjj%2FDcHALBoriW8OcZ%2BHKD7m2BESSlV0VSziws0CxRF8H5NppYIZ3ECkvpRr74KZDBVE%3D,37.4963648131362,127.045324913468,https://www.kip.re.kr/,공공조달의 미래를 선도하는 기관,"한국조달연구원은 공공조달의 미래를 선도한다는 사명감을 가지고 중장기 발전전략과 정책, 제도 개발 및 연구를 수행하는 기관입니다.공공조달정책 전문연구기관으로 2005년 12월에 출범한 이래, 정부 및 공공조달 현안과 문제점에 대한 정책적 대안과 조달계약제도의 실효성 제고를 위한 개선방안을 제시하는 등 공공조달의 Think Tank 역할을 수행하고 있습니다.최근에는 전 세계적 경기 위축과 고용부진 극복을 위해 미국, EU, 일본 등 선진 각국에서 재정 건전성 강화를 위한 정책조정 및 운용수단으로 공공조달을 적극 활용하고 있으며, 국내에서도 복지수요 증대 및 국민적 관심 증대에 따라 공공조달의 역할과 중요성이 그 어느 때 보다 강조되고 있습니다.이러한 측면에서 연구원은 공공조달에 있어 예산의 효율적 운영 담보와 일자리 중심의 혁신경제 기반 구축 등 정책적 효과성 제고를 위한 방안을 마련하는 동시에 중소기업의 기술 및 품질인증, 원가 관리 및 검증 등 관련 지원과 자문 서비스 제공을 통해 기술개발 촉진과 유효경쟁력 확보를 돕고 있습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9341,E000018426,40,중견기업,울산문화방송,6208100220,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCvizF2cBLkOepwfGBHYYoYfIj3kAyK%2FW2syWFWjIjoB7seaJJIdjF6XwQ6BxZzm%2BZQ86WENTgQVnoaTm5wiAe%2FY%3D,35.5600413199401,129.333725627707,https://www.usmbc.co.kr/page/bSltdM3oLYSlaxUaRfMoW0,Make Better Community,울산MBC MISSION방송과 문화사업을 통해 더 나은 지역사회를 만드는 것이 울산 MBC의 사명울산MBC VISION질 높은 프로그램으로 방송권역 극복자회사를 통한 전국적 사업방송소재의 한계 탈피,,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9342,E000018425,00,중소기업,경동,2228103192,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCl2mG4Me6kwaL0SVTAIxOsI6753OIc95WUrSlG5jerBFeYkesWPX6%2FM95lAnerRdYPLJMEzjmU3d9QgM%2FsuUgXk%3D,37.2030287581594,129.084883557941,http://www.kyungdong.co.kr/index.php,글로벌 에너지 자원 선도기업,"㈜경동의 지난 40여 년은 기업을 통한 사회봉사라는 경영이념처럼 국민 여러분, 그리고 지역사회와 함께한 시간이었습니다.㈜경동의 창업자인 동암 손도익 명예회장께서는 1957년 9월 연탄 제조 업체인 초량연료기업사를 거쳐, 1967년 11월 ㈜왕표를 창업 후 제1차 오일쇼크로 국내 에너지 여건이 한창 어려울 때, 서민연료인 연탄의 안정적 수급을 위한 석탄 생산 업체를 인수한다는 방침을 세우고 당시 흥국 탄광을 인수, 1974년 2월에 경동탄광㈜를 창립하였습니다.국가 발전의 초석이 되는 에너지 사업으로 시작하여 해외자원개발, 엔지니어링 사업 등 사업 다각화에 역점을 두어 새로운 성장 동력 발굴에 주력하고 있습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9343,E000018424,60,강소기업,에스에스엘엠,5148177161,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCj1Iajb0QNruSsOkRk4hWNr3%2FvUqMnaO7tk7y2k9Ppu9d3SCMkKlBRhfE5glorSytWUYRy4%2FRnFi6wpWNKrbQ1I%3D,35.8684443045236,128.471854024322,https://www.sslm.co.kr/index.php,2차전지 핵심소재 생산기업,SSLM이 생산하는 고내열성 분리막은 21세기 전기자동차 시대에 가장 주목받는 2차전지 배터리 제품의 핵심소재입니다.,,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:19,API_SYNC,Y
9344,E000018423,00,중소기업,에이치디현대마린솔루션테크,4798102765,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCu4608KzpHmIpmBplalH83qiBQUNfWHe022QF9J%2FPftBnPwHHZa03A3sXXdiMHvDbwAedStpPPrpyh2lA784krQ%3D,35.1740782852492,129.126513499207,https://www.hyundai-gs.com/kor/CMS/Contents/Contents.do?mCode=MN100,해양 종합 솔루션 기업,"HD현대마린솔루션은 1972년 설립된 HD현대중공업에서 조선사업부, 엔진기계사업부, 전기전자시스템사업부에서 서비스사업 영위 후 선박용 및 육상 발전의 서비스 사업 등을 주 영업목적으로 2016년 11월 28일에 설립된 회사입니다.설립 후 짧은 기간 동안 사업의 고도화와 유수한 인력 유치를 통해 매년 괄목할만한 성장을 일궈내고 있으며, 4개의 해외법인과 여러 지사/연락사무소를 통하여 전 세계 고객들에게 24/7서비스를 제공하고 있습니다.HD현대마린솔루션은 선박 부품공급 및 기술서비스, 선박 친환경 개조 서비스, 디지털 제어 사업, 육상발전플랜트 Q&M 서비스, 벙커링 사업 및 그룹사 인도선박 보증서비스 등의 사업 포트폴리오를 기반으로 새로운 도전과 혁신을 통해 꾸준히 사업 분야를 넓혀 업계 유일의 종합 서비스 제공 회사로 거듭나갈 것입니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9345,E000018403,00,중소기업,한국화낙서비스,6098173629,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDClFao9%2Bk8dscV9lAPs4QX23AlMyBDbdFBg8ZxbiAVFNm9FM9AdgwG6eDatNLpTAPnEpSiQ%2FUWEEgIN0RW%2Brhftg%3D,35.2476328215908,128.624479304105,https://www.fkc.co.kr/content/%EC%84%9C%EB%B9%84%EC%8A%A4-%EC%95%88%EB%82%B4/%EC%84%9C%EB%B9%84%EC%8A%A4-%EB%AA%A9%ED%91%9C,설비·수리 서비스 기업,"FANUC은 세계 어느 곳이라도, 언제라도, 최상의 품질로 서비스를 제공하여 고객 설비의 안정적인 가동을 확실히 지원하겠습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9346,E000018383,30,공공기관,울산정보산업진흥원,5888200092,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCi%2FkLC3Gg3SFlU%2BEb055aa7eRwbMuav%2F2ylEl1GKmb5oVLtAFjg45gvdlKYY7OQV6124FPhr9nrvuXjvBmD7lew%3D,35.5117980110286,129.298709589363,https://www.uipa.or.kr/,정보통신 및 문화콘텐츠 산업의 혁신성장을 선도하는 진흥기관,"현재 세계는 인공지능과 자율제어로 대표되는 초지능, 5G/6G의 초연결, VR/AR의 초현실 기술이 산업뿐만 아니라 우리의 일상생활에서 큰 변화를 주도하고 있습니다.특히 울산은 자동차, 석유화학, 조선해양의 주력산업의 첨단화와 SW, 시스템, 지식 및 문화 콘텐츠로 대표되는 신산업의 육성이 시민의 행복한 삶을 보장하는 많은 일자리와 고부가가치 창출에 크게 기여할 것으로 생각합니다.울산정보산업진흥원은 울산 ICT 산업 진흥의 목적을 부여한 시민과 울산시의 요구에 부응하도록 ICT 및 콘텐츠 기업지원, 인프라 구축, 맞춤형 ICT 인재 육성에 기관의 역량을 집중할 계획입니다. 투명한 업무 수행과 청렴한 조직 문화를 통해 신뢰받는 기관이 되도록 최선을 다하도록 하겠습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9347,E000018365,30,공공기관,캠틱종합기술원,4028213594,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCojuZDeMeHk4fX%2B1WYlvYESuDtgjLroFyMUvdyO9bfh5EZC4%2Fbpkc0ACB%2BPIbHBq%2FWofuXIMVXnhlbQLJkikexg%3D,35.8623360720182,127.08107339088,https://www.camtic.or.kr/camtic,기술혁신을 통한 지역산업 발전을 추구하는 기술원,"1999년 12월, 기술혁신을 통한 지역산업 발전을 위하여 설립된 캠틱종합기술원은 연구개발, 기술지원, 인재양성, 그리고 일자리 창출 등 다양한 영역에서 국내외 고객과 협력하며 지속적으로 성장해 왔습니다.그동안 축적된 전문성과 노하우를 바탕으로 드론모빌리티에서부터 탄소복합소재, 바이오헬스케어, 스마트제조로봇, 그리고 우주항공까지 다양한 신기술과 신산업 분야에서 혁신적인 도약을 위한 노력을 지속하고 있습니다.또한, 2002년에 조성된 전주첨단벤처단지 내에 위치한 전주혁신창업허브와 2024년 8월에 준공을 앞둔 성장동을 통해 첨단 및 디지털 산업을 선도할 수 있는 창의적인 플랫폼인 “J-Valley”를 구축하고 확장해 나가고 있습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:17,API_SYNC,Y
9348,E000018364,00,중소기업,스튜디오잼,1118194020,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDClVAcNCZDZRjtSPL3MboJSY9t1%2FmK3A82T%2FiykjWac0KVDhfM0zEUPCwu7yqFTvhojF7BvjYjhu5cTq0yjJ9iRM%3D,37.5770108208633,126.890099645545,http://recruit.joongang.co.kr/recruitNotice/RecruitNotice.do,예능 전문 스튜디오,"JTBC가 K-POP 예능 전문 스튜디오 Studio JAMM (스튜디오 잼)을 설립했다.스튜디오 잼의 핵심 사업영역은 K-POP 중심의 음악 예능 콘텐트 제작이다. 또한 글로벌 시청자들의 뜨거운 관심을 받고 있는 K-패션, K-뷰티 등 다양한 라이프스타일 콘텐트도 제작한다. TV 채널 외에도 글로벌 OTT 및 메타버스 플랫폼 등과의 협업으로 전 세계 콘텐트 시장으로 비즈니스 무대를 확장한다.아티스트 IP를 기반으로 한 대형 공연 사업도 추진한다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9349,E000018363,40,중견기업,흥화,2018131027,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCgmhw5nSa%2FPcE9xoiRrwWLVnWT76alwv0sVz0HTTSZa3voXucZAn9%2FI8vhAFqXbqg2sCVafT%2FDhtCNoEovKkZwo%3D,35.997078137535,129.38048544026,https://hhind.co.kr/,종합 건설회사,"흥화는 1940년 흥화 공작소로 출발하여 국가 성장의 기반인 사회간접자본시설 확충에 적극 참여하여, 도로 및 교량 등 공공사업을 중심으로 건설 시공에 주력하여 왔습니다. 여기에 건축 및 주택분야에 이르기까지 지속적인 성장을 이루었으며, 내실 경영을 확고히 하여 기술력과 경영 능력을 겸비한 종합 건설회사로 성장하였습니다.아울러 전 임·직원이 한마음이 되어 편리하고 행복한 공간을 고객님께 제공하고자 축척된 전문적인 지식과 기술을 바탕으로 최선의 노력을 기울이고 있습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9350,E000018344,40,중견기업,강남건영,2148110839,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCodvOHsia%2BYE1LE6KKbuLw4T2dvOKhupC2Y1uCauy0V0qEbEELdjNwFtark59tUk%2Fxvq95N%2FuFpEtXAlNol0sXs%3D,37.4849345479184,127.028602761802,http://www.kangnamcon.com/kor/ppage/main/index.do,종합 건설회사,"1964년 설립된 강남건영은 ‘정도경영의 실천이 곧 기업의 미래다’ 라는 신념으로 새로운 주거문화를 창조하는 주택 사업, 물류시설과 지식산업센터 등의 상업건물을 시공하는 PC사업, 건물의 내부 바닥과 벽체 마감재를 생산·시공하는 글로톤사업, 중고자동차 매매시설 등을 임대하는 임대사업 등 다양한 분야에 걸쳐 사업을 영위하면서 고객으로부터 많은 사랑을 받아 왔습니다.강남건영은 건설경기의 침체 속에서도 신기술, 신제품, 신공법 개발 등의 혁신으로 꿈의 실현을 향해 묵묵히 정진하여 백년 건설사로 우뚝 설 것을 약속드립니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9351,E000018343,40,중견기업,에이션패션(국세청오류),2098107007,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCtILJL66JKg9826KwvMo7lcze7HA1uIlZ7jaifOey0AWQg2trODyZe8Q5%2FRsoqnfPV6zNWyvHNIMyaOuIqzBY0s%3D,37.5324453110789,127.140966803032,http://ationfashion.co.kr/,리더로서의 자신감과 열정이 있는 기업,"에이션패션은 알파벳 첫글자인 ""A""를 강조한 선두그룹, 초일류기업을 상징으로 늘 앞선 시각과 새로운 가치를 제안하는 문화와 패션의 리더로서 사업을 확장하고 있습니다.다년간 축적된 경험과 지식을 더하여 행복을 디자인함과 동시에 고객의 소리를 경청하며 성장하는 기업으로 최선의 노력을 다하겠습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:18,API_SYNC,Y
9352,E000018323,00,중소기업,키스자산평가,1078185314,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCpq%2FEWnmHxLLmawdYm5GrLNMb%2FUbMsM3PTPvb3%2Fg4Din9l6Hil00hOEwwz3b4KwBaP%2FezXzQLAkiZvvbojCp91Q%3D,37.5213851009398,126.925995325384,https://www.bond.co.kr/,,KIS자산평가는 투명하고 공정한 금융시장의 최고 파트너로서 No. 1 Financial Asset Assessment Company를 추구하고 있습니다.KIS자산평가는 2000년 6월 설립 이래 공정하고 신뢰할 수 있는 최상의 서비스를 신속하고 정확하게 제공하며 고객의 신뢰에 부응하기 위해 끊임없이 노력해 왔습니다.KIS자산평가는 급변하는 시장 및 규제 환경에 발맞춰 20여년간 축적된 전문성과 우수한 인적 자원을 기반으로 금융시장에 필요한 다양한 서비스와 솔루션을 선제적으로 제공하고 있습니다.,,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
9353,E000018304,00,중소기업,롯데지에스화학,2728601699,http://www.work.go.kr/framework/filedownload/getImage.do?filePathName=tqyczLUvysXSEcOVhPgDCnL30ClyiVK6tJhPTQIlSzijhPx5YEl64VQDQGJN3eihm3f7y1%2BzhMRUaYaGKHn2V76f1tT4BNihOzjhgRN4fGM%3D,34.8418133015582,127.664139150969,http://lottegschem.net,롯데케미칼과 GS에너지의 합작 기업,"롯데GS화학은 롯데케미칼과 GS에너지의 합작 투자 계약에 근거하여 2020년 2월 12일에 설립되었습니다.롯데GS화학은 GS 에너지를 통해 원료인 프로필렌(Propylene), 벤젠(Benzene), C4 유분(Mixed C4)등을 안정적으로 공급받고 있습니다. 2022년 7월 C4 공장 상업생산을 시작하여 부타디엔 (BD, Butadiene) 및 TBA(Tertiary-Butyl Alcohol) 등의 C4 유분 제품을 생산하고 있으며, 2025년 9월 C3 공장 상업생산을 시작하여 페놀(Phenol), 아세톤 (Acetone) 및 BPA(Bisphenol-A) 제품을 생산하고 있습니다.롯데GS화학은 석유화학회사와 에너지 전문 사업 지주가 합작하여 설립된 회사로서롯데케미칼과 GS에너지의 지속적인 협력하에 글로벌 기업으로 발전해 나가도록 하겠습니다.",,2025-11-05 17:31:16,API_SYNC,2026-06-26 01:10:06,API_SYNC,Y
